,id,overview,popularity,release_date,title,vote_average,vote_count,budget,genres,imdb_id,production_companies,production_countries,runtime,tagline,spoken_languages,domestic_opening,domestic_gross,asia_pacific_opening,asia_pacific_gross,europe_middle_east_and_africa_opening,europe_middle_east_and_africa_gross,latin_america_opening,latin_america_gross,domestic,international,worldwide
324,983044,"In 1942, a convoy of 35 civilian ships, carrying vital supplies from Iceland to the Soviet Union, faces deadly challenges in the Arctic. Despite Allied naval escort, catastrophic intelligence errors expose the convoy to relentless German air and naval attacks. In the brutal conditions, inexperienced civilian sailors fight for survival, with only 12 ships making it to their destination.",79.331,2023-12-25,The Arctic Convoy,6.7,56,6600000,"War, Drama",tt27724113,Fantefilm,Norway,109,Courage becomes their only lifeline.,"English, Norsk, svenska",1338.0,2869.0,,,439286.0,3636602.0,,,2869.0,3636602.0,3639471.0
325,61979,"Story of two young people who belong to different worlds. It is the chronicle of a love improbable, almost impossible but inevitable dragging in a frantic journey they discover the first great love. Babi is a girl from upper-middle class that is educated in goodness and innocence . Hache is a rebellious boy, impulsive, unconscious, has a appetite for risk and danger embodied in endless fights and illegal motorbike races, the limit of common sense",78.909,2010-12-03,Three Steps Above Heaven,7.729,3054,0,"Romance, Drama",tt1648216,Atresmedia,Spain,122,Have you ever been about to touch the sky?,Español,,,27179.0,65879.0,2765005.0,13495337.0,82201.0,505022.0,0.0,14066238.0,14066238.0
326,440,"After a horrifying PredAlien crash-lands near a small Colorado town, killing everyone it encounters and producing countless Alien offspring, a lone Predator arrives to ""clean up"" the infestation.",78.858,2007-12-25,Aliens vs Predator: Requiem,5.185,2893,40000000,"Fantasy, Action, Science Fiction, Thriller, Horror",tt0758730,"Dune Entertainment, Davis Entertainment, 20th Century Fox, Brandywine Productions",United States of America,94,On Earth everyone can hear you scream.,English,10059425.0,41797066.0,10761361.0,35311304.0,18867759.0,40850630.0,2719926.0,12331885.0,41797066.0,88493819.0,130290885.0
327,11362,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.",78.831,2002-01-23,The Count of Monte Cristo,7.7,1764,35000000,"Adventure, Drama, History",tt0245844,"Touchstone Pictures, Spyglass Entertainment, World 2000 Entertainment, Count of Monte Cristo Ltd.","Ireland, United States of America",131,Prepare for adventure. Count on revenge.,"English, Italiano, Español",11376150.0,54234062.0,325159.0,2870677.0,169149.0,5969771.0,0.0,6084507.0,54234062.0,21160986.0,75395048.0
328,337404,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",78.413,2021-05-26,Cruella,8.0,9289,200000000,"Comedy, Crime, Family, Adventure",tt3228774,"Walt Disney Pictures, Gunn Films, Marc Platt Productions",United States of America,134,Hello Cruel World,"English, Français",21496997.0,86103234.0,8459053.0,43531368.0,7021473.0,44343734.0,3175205.0,15825105.0,86103234.0,147400000.0,233503234.0
329,87101,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",78.411,2015-06-23,Terminator Genisys,5.9,8353,155000000,"Science Fiction, Action, Thriller, Adventure",tt1340138,"Paramount Pictures, Skydance Media, Annapurna Pictures","Canada, United States of America",126,Reset the future,English,27018486.0,89760956.0,42320261.0,106656958.0,21464765.0,66428860.0,14841160.0,42044652.0,89760956.0,350842581.0,440603537.0
330,337404,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",109.778,2021-05-26,Cruella,8.01,9289,200000000,"Comedy, Crime, Family, Adventure",tt3228774,"Walt Disney Pictures, Gunn Films, Marc Platt Productions",United States of America,134,Hello Cruel World,"English, Français",21496997.0,86103234.0,8459053.0,43531368.0,7021473.0,44343734.0,3175205.0,15825105.0,86103234.0,147400000.0,233503234.0
331,87101,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",85.072,2015-06-23,Terminator Genisys,5.9,8353,155000000,"Science Fiction, Action, Thriller, Adventure",tt1340138,"Paramount Pictures, Skydance Media, Annapurna Pictures","Canada, United States of America",126,Reset the future,English,27018486.0,89760956.0,42320261.0,106656958.0,21464765.0,66428860.0,14841160.0,42044652.0,89760956.0,350842581.0,440603537.0
332,82702,"Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider who turns out to be Hiccup's mother, Valka. Hiccup and Toothless then find themselves at the center of a battle to protect Berk from a power-hungry warrior named Drago.",80.581,2014-06-05,How to Train Your Dragon 2,7.675,9512,145000000,"Fantasy, Action, Adventure, Animation, Comedy, Family",tt1646971,DreamWorks Animation,United States of America,102,The training is over.,English,49451322.0,177002924.0,29754975.0,98351716.0,41768702.0,171809885.0,19310782.0,64671107.0,177002924.0,444534595.0,621537519.0
333,1158915,"In 2008, during the last month of summer before high school begins, an impressionable 13-year-old Taiwanese American boy learns what his family can't teach him: how to skate, how to flirt, and how to love your mom.",109.628,2024-07-26,Dìdi (弟弟),7.1,74,0,"Comedy, Drama",tt30319503,"Unapologetic Projects, Spark Features, Antigravity Academy, Maiden Voyage Pictures, Cedar Road, Liucrative Media",United States of America,94,For anyone who's ever been a teenager.,"普通话, English",207307.0,4839360.0,8994.0,44025.0,60228.0,247291.0,,,4839360.0,291316.0,5130676.0
334,207703,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,65.481,2015-01-24,Kingsman: The Secret Service,7.634,16623,81000000,"Crime, Comedy, Action, Adventure",tt2802144,"20th Century Fox, Marv, Cloudy Productions, TSG Entertainment","United Kingdom, United States of America",129,Manners maketh man.,"العربية, English",36206331.0,128261724.0,18632794.0,109672972.0,20711980.0,75954711.0,3667344.0,11634939.0,128261724.0,286089822.0,414351546.0
335,1012201,"Shoyo Hinata joins Karasuno High's volleyball club to be like his idol, a former Karasuno player known as the 'Little Giant'. But Hinata soon learns that he must team up with his middle school nemesis, Tobio Kageyama. Their clashing styles form a surprising weapon, but can their newfound teamwork defeat their rival Nekoma High in the highly anticipated 'Dumpster Battle', the long awaited ultimate showdown between two opposing underdog teams?",72.256,2024-02-16,HAIKYU!! The Dumpster Battle,7.37,138,5000000,"Animation, Drama",tt30476486,"Production I.G, TOHO, Shueisha, MBS, dentsu, Sony Music Entertainment, movic",Japan,85,"Let's play a game that can't be ""repeated.""",日本語,3645301.0,7071622.0,17124888.0,86695633.0,2424229.0,5137323.0,1482195.0,1351206.0,7071622.0,93184162.0,100255784.0
336,615173,"A girl wakes up in a huge secret laboratory, then accidentally meets another girl who is trying to protect her house from a gang. The mystery girl overthrows the gang with her unexpected powers, and laboratory staff set out to find her.",69.706,2022-06-15,The Witch: Part 2. The Other One,7.2,283,0,"Action, Mystery, Thriller, Science Fiction",tt13721828,"Peppermint & Company, Next Entertainment World, Studio & New, Goldmoon Film, Contents Panda, Warner Bros. Korea",South Korea,137,The beginning of everything.,"普通话, English, हिन्दी, 한국어/조선말",47552.0,143723.0,314993.0,22924873.0,,,,,143723.0,22924873.0,23068596.0
337,257211,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",108.864,2015-09-23,The Intern,7.2,6653,35000000,Comedy,tt2361509,"Warner Bros. Pictures, RatPac Entertainment, Waverly Films",United States of America,121,Experience never gets old.,English,17728313.0,75764672.0,5765844.0,65002524.0,7559477.0,38791572.0,1381973.0,14261630.0,75764672.0,119000000.0,194764672.0
338,8920,"Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.",62.887,2004-06-10,Garfield,5.718,3975,50000000,"Animation, Comedy, Family",tt0356634,"Davis Entertainment, 20th Century Fox",United States of America,80,Get ready for frisky business.,English,21727611.0,75369589.0,1149318.0,18571202.0,4186602.0,83780175.0,0.0,22850728.0,75369589.0,127802828.0,203172417.0
339,937287,"Tennis player turned coach Tashi has taken her husband, Art, and transformed him into a world-famous Grand Slam champion. To jolt him out of his recent losing streak, she signs him up for a ""Challenger"" event — close to the lowest level of pro tournament — where he finds himself standing across the net from his former best friend and Tashi's former boyfriend.",76.717,2024-04-18,Challengers,7.0,1619,55000000,"Romance, Drama",tt16426418,"Pascal Pictures, Why Are You Acting? Productions, Frenesy Film, Metro-Goldwyn-Mayer","Italy, United States of America",132,Her game. Her rules.,"English, Română",15011061.0,50119408.0,763779.0,4639673.0,6975482.0,30009952.0,962211.0,3760410.0,50119408.0,45900000.0,96019408.0
340,900667,"Uta — the most beloved singer in the world. Her voice, which she sings with while concealing her true identity, has been described as “otherworldly.” She will appear in public for the first time at a live concert. As the venue fills with all kinds of Uta fans — excited pirates, the Navy watching closely, and the Straw Hats led by Luffy who simply came to enjoy her sonorous performance — the voice that the whole world has been waiting for is about to resound.",61.361,2022-08-06,One Piece Film Red,7.2,1001,0,"Animation, Adventure, Action, Fantasy",tt16183464,"Toei Animation, Shueisha, Toei Company, Fuji Television Network, Bandai, Bandai Namco Entertainment, ADK Emotions, dentsu",Japan,115,An almighty voice. With fiery red locks.,日本語,9340245.0,12775324.0,19413684.0,141651119.0,5677982.0,14796254.0,1642878.0,2092608.0,12775324.0,158539981.0,171315305.0
341,565770,"Recent college grad Jaime Reyes returns home full of aspirations for his future, only to find that home is not quite as he left it. As he searches to find his purpose in the world, fate intervenes when Jaime unexpectedly finds himself in possession of an ancient relic of alien biotechnology: the Scarab.",67.379,2023-08-16,Blue Beetle,6.7,2590,104000000,"Action, Science Fiction, Adventure",tt9362930,"Warner Bros. Pictures, The Safran Company, DC Films",United States of America,128,Jaime Reyes is a superhero whether he likes it or not.,"English, Português, Español",25030225.0,72488072.0,4442355.0,11793400.0,6154798.0,17300736.0,5244304.0,15068118.0,72488072.0,58300000.0,130788072.0
342,666035,"Follows a police officer who must retrieve an eyewitness and escort her after a cartel shooting leaves several DEA agents dead, but then he must decide who to trust when they discover that the attack was executed by American forces.",61.667,2024-04-01,Wanted Man,6.9,75,0,Action,tt15791574,"Red Orm Productions Inc., Thor Pictures, Wonder Street, Millennium Media",United States of America,85,Some borders are better not crossed.,English,,,,,13204.0,13204.0,,,0.0,13204.0,13204.0
343,11430,Timon the meerkat and Pumbaa the warthog are best pals and the unsung heroes of the African savanna. This prequel to the smash Disney animated adventure takes you back -- way back -- before Simba's adventure began. You'll find out all about Timon and Pumbaa and tag along as they search for the perfect home and attempt to raise a rambunctious lion cub.,108.07,2004-02-06,The Lion King 1½,6.585,2946,0,"Family, Animation, Comedy, Action",tt0318403,"DisneyToon Studios, Disney Television Animation, Walt Disney Home Video",United States of America,77,You Don't Know The ½ Of It!,English,,,1440.0,1465.0,,,,,0.0,1465.0,1465.0
344,339846,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",107.927,2017-05-25,Baywatch,6.1,7995,69000000,"Comedy, Action, Crime",tt1469304,"Uncharted, Paramount Pictures, Flynn Picture Company, Fremantle Productions, Seven Bucks Productions, Skydance Media, The Montecito Picture Company",United States of America,116,"Don't worry, summer is coming",English,18503871.0,58060186.0,10106916.0,22834284.0,21366453.0,75188814.0,6013640.0,18113196.0,58060186.0,119796565.0,177856751.0
345,336843,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.",107.839,2018-01-10,Maze Runner: The Death Cure,7.103,7739,62000000,"Science Fiction, Action, Adventure, Thriller",tt4500922,"The Gotham Group, Temple Hill Entertainment, 20th Century Fox, Oddball Entertainment",United States of America,143,The end will be WCKD,English,24167011.0,58032443.0,32106753.0,68805803.0,23814942.0,86520782.0,8055574.0,24091552.0,58032443.0,230142892.0,288175335.0
346,550988,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",61.067,2021-08-11,Free Guy,7.497,8718,110000000,"Comedy, Adventure, Science Fiction",tt6264654,"Berlanti Productions, 21 Laps Entertainment, Maximum Effort, Lit Entertainment Group, 20th Century Studios",United States of America,115,Life's too short to be a background character.,"English, 日本語",28365416.0,121626598.0,8561750.0,32766588.0,10828957.0,65415399.0,1817101.0,7174419.0,121626598.0,209900000.0,331526598.0
347,670292,"Amid a future war between the human race and the forces of artificial intelligence, a hardened ex-special forces agent grieving the disappearance of his wife, is recruited to hunt down and kill the Creator, the elusive architect of advanced AI who has developed a mysterious weapon with the power to end the war—and mankind itself.",75.838,2023-09-27,The Creator,7.1,2981,80000000,"Action, Adventure, Science Fiction",tt11858890,"New Regency Pictures, Entertainment One, Regency Enterprises, Bad Dreams Productions","Canada, United States of America",134,This is a fight for our very existence.,"English, 日本語, ภาษาไทย, Tiếng Việt",14079512.0,40774679.0,5585334.0,16316415.0,9833157.0,37560041.0,1792944.0,4498023.0,40774679.0,63497457.0,104272136.0
