adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget,genres,imdb_id,production_companies,production_countries,revenue,runtime,status,tagline,spoken_languages,domestic_opening,domestic_gross,asia_pacific_opening,asia_pacific_gross,europe_middle_east_and_africa_opening,europe_middle_east_and_africa_gross,latin_america_opening,latin_america_gross,china_opening,china_gross,domestic,international,worldwide,by_release_opening,by_release_gross,by_region_opening,by_region_gross
False,/epQfhIcfqWgrMhRvnxkVm7EeEpE.jpg,"[878, 27]",1125510,es,El hoyo 2,"After a mysterious leader imposes his law in a brutal system of vertical cells, a new arrival battles against a dubious food distribution method.",507.353,/hf94ySIzdP3KwHau9VSWh7b7Qu2.jpg,2024-09-27,The Platform 2,False,5.638,863,0,"Science Fiction, Horror",tt27729779,Basque Films,Spain,0,100,Released,,"ქართული, Español",,,,,,,,,,,0.0,0.0,0.0,,,,
False,/6Rjsm5khNaYa4Gnw4iHnGX2E34T.jpg,"[53, 27]",1063877,en,Don't Move,"A grieving woman in a secluded forest encounters a killer who injects her with a paralytic drug. As her body shuts down, her fight for survival begins.",483.927,/cRDJxdnRb7ikKd6fVJTrGeaL34v.jpg,2024-10-24,Don't Move,False,6.413,502,0,"Thriller, Horror",tt24807110,"Capstone Studios, Hammerstone Studios, Raimi Productions",United States of America,0,92,Released,You can hide. But you can't run.,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/tCKWksaQI8XkAQLVou0AlGab5S6.jpg,"[28, 878]",1144962,en,Transmorphers: Mech Beasts,"20 years after the events of Transmorphers, a newer, more advanced species of alien robot descends on a rebuilt Earth, threatening once again to destroy the planet.",475.157,/oqhaffnQqSzdLrYAQA5W4IdAoCX.jpg,2023-06-09,Transmorphers: Mech Beasts,False,5.5,30,0,"Action, Science Fiction",tt28096092,The Asylum,United States of America,65452,84,Released,Metal mayhem!,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/tElnmtQ6yz1PjN1kePNl8yMSb59.jpg,"[16, 12, 10751, 35]",1241982,en,Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",472.07,/m0SbwFNCa9epW1X60deLqTHiP7x.jpg,2024-11-27,Moana 2,False,0.0,0,0,"Animation, Adventure, Family, Comedy",tt13622970,"Walt Disney Pictures, Walt Disney Animation Studios, Walt Disney Animation Studios","Canada, United States of America",0,100,In Production,The ocean is calling them back.,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/hd1TvTUGjkoYoqvXYfSBpI5Ri9B.jpg,"[16, 28, 12, 878]",1159311,ja,僕のヒーローアカデミア THE MOVIE ユアネクスト,"In a society devastated by the effects of an all-out war between heroes and villains, a mysterious giant fortress suddenly appears, engulfing towns and people one after another. Then, a man reminiscent of All Might, the 'symbol of peace', stands in front of Izuku and his friends...",460.369,/8rdB1wkheEMMqcY8qLAKjCMPcnZ.jpg,2024-08-02,My Hero Academia: You're Next,False,6.9,51,0,"Animation, Action, Adventure, Science Fiction",tt32176689,"BONES, TOHO",Japan,30568047,110,Released,A Challenge Against the Symbol of Peace. Heroes vs. Villains. The Dawn of the Final Battle.,日本語,3007027.0,5041781.0,123780.0,24136239.0,1352331.0,1709340.0,580790.0,790353.0,,,5041781.0,26635932.0,31677713.0,,,,
False,/naNXYdBzTEb1KwOdi1RbBkM9Zv1.jpg,"[27, 53]",420634,en,Terrifier,A maniacal clown named Art terrorizes three young women on Halloween night and everyone else who stands in his way.,454.255,/sFaPj5UyIAsiRuIgVl60pCYUzmR.jpg,2018-01-25,Terrifier,False,6.39,2440,35000,"Horror, Thriller",tt4281724,Dark Age Cinema,United States of America,416322,85,Released,You never forget your first kill.,English,,,,,,,,,,,339946.0,81852.0,421798.0,0.0,339946.0,421798.0,23213.0
False,/qYvOcinXcnebhmCxYeivurh91T1.jpg,"[27, 878, 53]",827931,en,Time Cut,"A teen in 2024 accidentally time-travels to 2003, days before a masked killer murders her sister. Can she change the past without destroying the future?",448.55,/gzMFMmpJHOmOFKsAhSDac62Dyg2.jpg,2024-10-29,Time Cut,False,5.579,302,0,"Horror, Science Fiction, Thriller",tt14857528,ACE Entertainment,United States of America,0,90,Released,This murder is set on repeat.,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/b3mdmjYTEL70j7nuXATUAD9qgu4.jpg,"[16, 14, 12]",823219,lv,Straume,"A solitary cat, displaced by a great flood, finds refuge on a boat with various species and must navigate the challenges of adapting to a transformed world together.",447.654,/dzDMewC0Hwv01SROiWgKOi4iOc1.jpg,2024-08-29,Flow,False,8.541,245,3500000,"Animation, Fantasy, Adventure",tt4772188,"Dream Well Studio, Sacrebleu Productions, Take Five, ARTE France Cinéma, RTBF","Belgium, France, Latvia",0,85,Released,,No Language,,,,,1155871.0,1174654.0,,,,,0.0,1174654.0,1174654.0,,,,
False,/Asg2UUwipAdE87MxtJy7SQo08XI.jpg,"[28, 14, 27]",957452,en,The Crow,"Soulmates Eric and Shelly are brutally murdered when the demons of her dark past catch up with them. Given the chance to save his true love by sacrificing himself, Eric sets out to seek merciless revenge on their killers, traversing the worlds of the living and the dead to put the wrong things right.",440.196,/58QT4cPJ2u2TqWZkterDq9q4yxQ.jpg,2024-08-21,The Crow,False,5.86,758,50000000,"Action, Fantasy, Horror",tt1340094,"Davis Films, Pressman Film, Hassell Free Production, The Electric Shadow Company, 30WEST, Ashland Hill Media Finance, FilmNation Entertainment, Maze Pictures, Occupant Entertainment","France, Germany, United Kingdom, United States of America",24008667,111,Released,True love never dies.,English,4644666.0,9275659.0,1604332.0,3771331.0,3503002.0,8636124.0,1208366.0,2315992.0,,,9275659.0,14723447.0,23999106.0,,,,
False,/vhbXuEonV3wc8k48qhucWrx49Fv.jpg,"[16, 35, 10751, 14]",269509,en,The Canterville Ghost,"An American family moves in to the Canterville Chase, a London mansion that has been haunted by ghost Sir Simon De Canterville for 300 years.",438.419,/dFu8oHN805ZRzpQZNOjkiLzMbep.jpg,2023-09-22,The Canterville Ghost,False,6.6,21,10000000,"Animation, Comedy, Family, Fantasy",tt2403439,"Arc Productions, Melmoth Films, Sprout Pictures, D’Arblay Films, Dorado Media and Capital, Align, Space Age Films, Toonz Media Group","Canada, United Kingdom",2000000,89,Released,"It's his house, not yours.",English,150041.0,192310.0,245693.0,539474.0,867190.0,2975359.0,35419.0,83281.0,,,192310.0,3598114.0,3790424.0,,,,
False,/3rxoUVI74z7rTWYSAC2q3Uax2nC.jpg,"[27, 9648]",1100782,en,Smile 2,"About to embark on a new world tour, global pop sensation Skye Riley begins experiencing increasingly terrifying and inexplicable events. Overwhelmed by the escalating horrors and the pressures of fame, Skye is forced to face her dark past to regain control of her life before it spirals out of control.",434.041,/ht8Uv9QPv9y7K0RvUyJIaXOZTfd.jpg,2024-10-16,Smile 2,False,6.9,380,28000000,"Horror, Mystery",tt29268110,"Paramount Pictures, Temple Hill Entertainment, Bad Feeling",United States of America,131787540,127,Released,It's the last thing you'll see.,English,23021692.0,65884546.0,1528245.0,6802566.0,8887477.0,46203980.0,250000.0,6998591.0,,,65884546.0,66200000.0,132084546.0,,,,
False,/hkJhGayONXn96CqIRM9GhWKnlCf.jpg,"[28, 12, 16, 14]",1014505,ja,劇場版「オーバーロード」聖王国編,"After twelve years of playing his favorite MMORPG game, Momonga logs in for the last time only to find himself transported into its world playing it indefinitely. Throughout his adventures, his avatar ascends to the title of Sorcerer King Ains Ooal Gown. Once prosperous but now on the brink of ruin, The Sacred Kingdom enjoyed years of peace after construction of an enormous wall protecting them from neighboring invasions. But, one day this comes to an end when the Demon Emperor Jaldabaoth arrives with an army of villainous demi-humans. Fearing invasion of their own lands, the neighboring territory of the Slane Theocracy is forced to beg their enemies at the Sorcerer Kingdom for help. Heeding the call, Momonga, now known as the Sorcerer King Ains Ooal Gown, rallies the Sorcerer Kingdom and its undead army to join the fight alongside the Sacred Kingdom and the Slane Theocracy in hopes to defeat the Demon Emperor.",422.507,/jEvytxNa5mfW7VAUmDWsZtIdATc.jpg,2024-09-20,OVERLORD: The Sacred Kingdom,False,7.6,9,0,"Action, Adventure, Animation, Fantasy",tt14603848,"KADOKAWA, Madhouse, Bit grooove promotion",Japan,0,134,Released,,"Español, 日本語",1112655.0,1589973.0,50018.0,5711672.0,50529.0,51251.0,,,,,1589973.0,5762923.0,7352896.0,,,,
False,/pcjWAV4Iw7sl3dpV1dfIoxbbTuu.jpg,"[878, 27, 53]",1140648,en,Double Blind,"After an experimental drug trial goes awry, the test subjects face a terrifying side effect: if you fall asleep you die. Trapped in an isolated facility, panic ensues as they try to escape and somehow stay awake.",415.412,/dGKQ4nPA5WDVbq2KdXkGpohEC7Y.jpg,2024-02-09,Double Blind,False,5.8,76,0,"Science Fiction, Horror, Thriller",tt14729020,"Epic Pictures Group, Failsafe Films",Ireland,0,90,Released,If you fall asleep you die.,English,,,160695.0,303862.0,28151.0,28151.0,,,,,0.0,332013.0,332013.0,,,,
False,/hPIWQT70wQK6akqfLXByEvr62u0.jpg,"[28, 53, 27, 878]",726139,ko,탈출: 프로젝트 사일런스,"Due to sudden deteriorating weather conditions, visibility on the Airport Bridge is severely impaired, leaving people stranded and at risk of the bridge collapsing due to a series of chain collisions and explosions. Amidst the chaos, the canine subjects ""Echo"" from the military experiment ""Project Silence,"" who were being transported in secret, break free, and all human survivors become targets of relentless attacks.",405.125,/nUKfbKv4RD1YxlsNWd0BwabEf3P.jpg,2024-07-11,Project Silence,False,7.1,228,14750000,"Action, Thriller, Horror, Science Fiction",tt25808194,"Blaad Studios, CJ ENM, CJ ENM Studios, CJ Entertainment",South Korea,0,96,Released,Every survivor is a target,"English, 한국어/조선말",,,2978501.0,6107016.0,114126.0,176399.0,,,,,0.0,6283415.0,6283415.0,,,,
False,/56zyPe0upEjmOOUHsid42wcYg9K.jpg,"[12, 14, 9648, 27]",928480,en,Monster Summer,"When a mysterious force begins to disrupt their big summer fun, Noah and his friends team up with a retired police detective to embark on a monstrous adventure to save their island.",400.91,/zD2UZkh0DwbDEMuOKIR7jgwgulZ.jpg,2024-10-04,Monster Summer,False,6.3,30,0,"Adventure, Fantasy, Mystery, Horror",tt3954936,"Nickel City Pictures, Novo Media Group, Pasttime Pictures",United States of America,0,98,Released,It's the summer when everything changed.,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/cRdA9xjHBbobw4LJFsQ3j1CgpVq.jpg,"[27, 53]",663712,en,Terrifier 2,"A year after the Miles County massacre, Art the Clown is resurrected by a sinister entity. Art returns home, where he must hunt down and destroy teenage Sienna and her younger brother Jonathan on Halloween. As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",389.745,/8gLhu8UFPZfH2Hv11JhTZkb9CVl.jpg,2022-10-06,Terrifier 2,False,6.8,2047,250000,"Horror, Thriller",tt10403420,"Dark Age Cinema, Fuzz on the Lens Productions, Bloody Disgusting, The Coven, Gelt Films",United States of America,15740003,138,Released,Who's laughing now?,English,,,,,,,,,,,10962499.0,4779281.0,15741780.0,0.0,10962499.0,15741780.0,53861.0
False,/iPHsjvbFyGbeCEDC7u8Ib8U1zS6.jpg,"[35, 18, 10749, 878]",947891,en,My Old Ass,"An 18th birthday mushroom trip brings free-spirited Elliott face-to-face with her wisecracking 39-year-old self. But when Elliott’s ""old ass"" starts handing out warnings about what her younger self should and shouldn't do, Elliott realizes she has to rethink everything about family, love, and what's becoming a transformative summer.",383.412,/yUs4Sw9AyTg2sA1qWBkNpD2mGSj.jpg,2024-09-13,My Old Ass,False,6.762,122,3000000,"Comedy, Drama, Romance, Science Fiction",tt18559464,"Indian Paintbrush, LuckyChap Entertainment",United States of America,5671147,89,Released,What would you ask your older self?,English,167853.0,5372282.0,73131.0,246646.0,89384.0,89384.0,,,,,5372282.0,336030.0,5708312.0,,,,
False,/z7eV3zAAfQ4XVyKd61ymywZaSB3.jpg,"[27, 53, 18]",1288998,es,1978,"During the World Cup final between Argentina and Holland, in times of military dictatorship, a group of torturers kidnap a group of young people. What begins as an inhumane interrogation turns into hell: the wrong group has been kidnapped.",382.382,/zn7oyy7KTlC01XD3pUn82V9Od0P.jpg,2024-10-16,1978,False,5.5,2,0,"Horror, Thriller, Drama",tt33304396,"Black Mandala Films, Wild Duck Productions","Argentina, New Zealand",0,81,Released,,Español,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/aFDYcmwEWRiEh58Ri1tMpCUWPBp.jpg,"[10770, 10751, 35, 27, 16]",1354627,en,SpongeBob Squarepants: Kreepaway Kamp,"While at Kamp Koral for a reunion, SpongeBob and the gang are stalked by a mysterious figure lurking in the shadows as campers start disappearing one by one!",379.114,/blRsgsexoBqnjcEJkV8beKAVT6J.jpg,2024-10-10,SpongeBob Squarepants: Kreepaway Kamp,False,7.132,53,0,"TV Movie, Family, Comedy, Horror, Animation",tt33404610,"United Plankton Pictures, Nickelodeon Animation Studio",United States of America,0,45,Released,,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/UZtS6vV5soeeWQtWbcuAobzYeG.jpg,"[28, 35, 80]",616446,en,Brothers,"A reformed criminal's attempt at going straight is derailed when he reunites with his sanity-testing twin brother on a road trip for the score of a lifetime. Dodging bullets, the law, and an overbearing mother along the way, they must heal their severed family bond before they end up killing each other.",376.215,/Akweo95FGyDpucYVT81h0SbX8Ky.jpg,2024-10-10,Brothers,False,6.058,182,0,"Action, Comedy, Crime",tt9860566,"Mad Chance, Brolin Productions, Legendary Pictures, Estuary Films",United States of America,0,88,Released,Family is a life sentence.,English,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/l8OyAXEp5FKZWmDhqJMbiwAEvz.jpg,"[27, 18]",814889,en,Never Let Go,"As an evil takes over the world beyond their front doorstep, the only protection for a mother and her twin sons is their house and their family’s protective bond.",372.343,/3EpZ2ksjijmdr8BhISP03PYzNFW.jpg,2024-09-18,Never Let Go,False,6.246,203,20000000,"Horror, Drama",tt14415204,"Lionsgate, 21 Laps Entertainment, Media Capital Technologies, HalleHolly",United States of America,13111608,101,Released,One touch is all it takes.,English,4449065.0,10306106.0,459419.0,745916.0,1575930.0,4302558.0,509293.0,1056744.0,,,10306106.0,6105218.0,16411324.0,,,,
False,/lntyt4OVDbcxA1l7LtwITbrD3FI.jpg,"[10749, 18]",1010581,es,Culpa mía,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",369.573,/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,2023-06-08,My Fault,False,7.917,3051,0,"Romance, Drama",tt21909764,"Pokeepsie Films, Amazon Studios",Spain,0,117,Released,,Español,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/rivlyJuBKNnSgzOU0GkEWIuawjt.jpg,"[28, 18, 53]",991610,nl,Invasie,"When neighboring country Veragua suddenly attacks Curaçao and Aruba, the Dutch government is taken completely by surprise. The conflict escalates rapidly. Three young Navy recruits must figure out what is the right thing to do.",366.048,/s2KE27j9cWDSJKYOg4KxXDwnoiv.jpg,2024-04-11,Invasion,False,4.9,10,0,"Action, Drama, Thriller",tt21265054,Storytellers Film & TV,"Netherlands, Netherlands Antilles",0,91,Released,,Nederlands,,,,,128825.0,428930.0,,,,,0.0,428930.0,428930.0,,,,
False,,"[10749, 18]",482600,ko,일본 엄마,"""Innocent face, D-cup breasts and perfect intercourse skills! Son, this is not your girlfriend anymore but your mother!""  Ki-ho brings Yuki from Japan to marry her. However, he starts cheating on her with his ex-girlfriend in Korea.  Min-cheol comforted Yuki and thought of her as his daughter-in-law, but one day he realizes he is looking at her as a woman.  In the end, Yuki and Min-cheol have intercourse without Ki-ho knowing...",362.586,/hq1EaYIqUNrPM3QFYAbnH2UHoX8.jpg,2017-02-09,Japanese Mom,False,6.179,28,0,"Romance, Drama",,,South Korea,0,91,Released,,한국어/조선말,,,,,,,,,,,,,,,,,
